Solution;748.446927969;Problem size; 5;Time; 0.093
Solution;1259.581639482;Problem size; 10;Time; 0.14
Solution;1635.709807011;Problem size; 15;Time; 0.234
Solution;1712.25303243;Problem size; 20;Time; 0.328
Solution;1994.5215321;Problem size; 25;Time; 0.453
Solution;1999.876074697;Problem size; 30;Time; 0.656
Solution;1913.373448847;Problem size; 35;Time; 0.89
Solution;1930.333269085;Problem size; 40;Time; 1.187
Solution;1825.9380752;Problem size; 45;Time; 1.593
Solution;1954.009276844;Problem size; 50;Time; 1.984
Solution;2163.651744608;Problem size; 55;Time; 2.484
Solution;2393.15700959;Problem size; 60;Time; 3.031
Solution;2337.561892411;Problem size; 65;Time; 3.75
Solution;2375.184949656;Problem size; 70;Time; 4.578
Solution;2360.77143747;Problem size; 75;Time; 5.609
Solution;2602.370745132;Problem size; 80;Time; 6.765
Solution;2626.527481104;Problem size; 85;Time; 8.156
Solution;2799.796251015;Problem size; 90;Time; 9.718
Solution;2894.090380271;Problem size; 95;Time; 11.64
Solution;3094.338850093;Problem size; 100;Time; 13.718
Solution;3260.903083329;Problem size; 105;Time; 16.187
Solution;3344.451779687;Problem size; 110;Time; 18.828
Solution;3472.955418426;Problem size; 115;Time; 21.984
Solution;3506.962141335;Problem size; 120;Time; 25.375
Solution;3563.714978813;Problem size; 125;Time; 29.406
Solution;3623.245256271;Problem size; 130;Time; 33.89
Solution;3662.277578356;Problem size; 135;Time; 38.875
Solution;3752.67352389;Problem size; 140;Time; 44.093
Solution;3750.851075728;Problem size; 145;Time; 50.171
Solution;3762.635782124;Problem size; 150;Time; 56.484
Solution;3790.861877022;Problem size; 155;Time; 63.687
Solution;3872.3823201;Problem size; 160;Time; 71.406
Solution;3873.273711176;Problem size; 165;Time; 80.14
Solution;3881.133067202;Problem size; 170;Time; 89.281
Solution;3986.387043694;Problem size; 175;Time; 99.625
Solution;3979.034904391;Problem size; 180;Time; 110.359
Solution;4067.666232152;Problem size; 185;Time; 122.562
Solution;3993.126943738;Problem size; 190;Time; 135.343
Solution;3998.436610028;Problem size; 195;Time; 149.625
Solution;4082.19325002;Problem size; 200;Time; 164.234
