Solution;6;Problem size; 5;Time; 0.094
Solution;8.828427125;Problem size; 10;Time; 0.187
Solution;11.071067812;Problem size; 15;Time; 0.25
Solution;22.064495102;Problem size; 20;Time; 0.328
Solution;20.485281374;Problem size; 25;Time; 0.469
Solution;23.656854249;Problem size; 30;Time; 0.656
Solution;28.957417329;Problem size; 35;Time; 0.891
Solution;34.142135624;Problem size; 40;Time; 1.187
Solution;33.556349186;Problem size; 45;Time; 1.562
Solution;31.899494937;Problem size; 50;Time; 1.969
Solution;36.485281374;Problem size; 55;Time; 2.453
Solution;34.371630892;Problem size; 60;Time; 3.031
Solution;34.727922061;Problem size; 65;Time; 3.75
Solution;38.970562748;Problem size; 70;Time; 4.562
Solution;45.200058016;Problem size; 75;Time; 5.625
Solution;46.727922061;Problem size; 80;Time; 6.766
Solution;53.556349186;Problem size; 85;Time; 8.219
Solution;56.384776311;Problem size; 90;Time; 9.812
Solution;62.384776311;Problem size; 95;Time; 11.656
Solution;60.206630726;Problem size; 100;Time; 13.75
Solution;63.277698538;Problem size; 105;Time; 16.234
Solution;68.284271247;Problem size; 110;Time; 18.875
Solution;67.927980078;Problem size; 115;Time; 22.062
Solution;65.455844123;Problem size; 120;Time; 25.453
Solution;81.814329595;Problem size; 125;Time; 29.531
Solution;88.464611135;Problem size; 130;Time; 33.828
Solution;90.578261618;Problem size; 135;Time; 38.781
Solution;91.34219364;Problem size; 140;Time; 44.031
Solution;70.386970613;Problem size; 145;Time; 50.062
Solution;74.208825029;Problem size; 150;Time; 56.406
Solution;81.27989284;Problem size; 155;Time; 63.703
Solution;87.050397573;Problem size; 160;Time; 71.328
Solution;86.221970448;Problem size; 165;Time; 80
Solution;85.662898756;Problem size; 170;Time; 89.219
Solution;79.850339556;Problem size; 175;Time; 99.547
Solution;83.850339556;Problem size; 180;Time; 110.266
Solution;82.436125994;Problem size; 185;Time; 122.297
Solution;85.850339556;Problem size; 190;Time; 135.219
Solution;88.322475511;Problem size; 195;Time; 149.406
Solution;112.707251822;Problem size; 200;Time; 164.016
